customerID,gender,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,DeviceProtection,Contract,PaymentMethod, MonthlyCharges , TotalCharges ,Churn
 5020-ZSTTY , Female ,54,1,1, DSL ,1,0, One year , Bank transfer (automatic) , $82.45 ," $4,350.10 ",1
 8705-WZCYL , Male ,1,1,0, DSL ,0,0, Month-to-month , Electronic check , $44.80 , $44.80 ,0
 7102-JJVTX , Female ,9,1,0, DSL ,1,0, One year , Mailed check , $48.60 , $422.30 ,0
 4983-CLMLV , Female ,52,1,1, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $102.70 ," $5,138.10 ",0
 5701-YVSVF , Female ,11,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $82.90 , $880.05 ,0
 5804-LEPIM , Female ,2,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $70.35 , $139.05 ,1
 2739-CACDQ , Female ,17,1,1, Fiber optic ,0,1, Month-to-month , Credit card (automatic) , $82.65 ," $1,470.05 ",0
 2379-GYFLQ , Male ,46,1,1, Fiber optic ,0,1, One year , Credit card (automatic) , $94.90 ," $4,422.95 ",0
 0122-OAHPZ , Female ,7,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $73.85 , $511.25 ,1
 2868-SNELZ , Female ,2,1,1, Fiber optic ,0,1, Month-to-month , Mailed check , $80.60 , $155.80 ,1
 4322-RCYMT , Male ,68,1,1, DSL ,0,1, One year , Bank transfer (automatic) , $75.80 ," $5,293.95 ",1
 6680-NENYN , Female ,43,1,1, Fiber optic ,0,1, Two year , Electronic check , $104.60 ," $4,759.85 ",1
 2088-IEBAU , Female ,68,1,1, DSL ,1,1, Two year , Electronic check , $88.15 ," $6,148.45 ",0
 7982-VCELR , Female ,36,1,0, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $94.80 ," $3,565.65 ",0
 1343-EHPYB , Male ,63,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $103.40 ," $6,603.00 ",1
 6035-BXTTY , Female ,32,1,0, DSL ,0,0, Month-to-month , Bank transfer (automatic) , $54.65 ," $1,830.10 ",0
 6885-PKOAM , Female ,71,1,1, DSL ,1,1, Two year , Credit card (automatic) , $85.75 ," $6,223.80 ",0
 7520-HQWJU , Female ,66,1,1, DSL ,1,1, Month-to-month , Bank transfer (automatic) , $67.45 ," $4,508.65 ",0
 0021-IKXGC , Female ,1,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $72.10 , $72.10 ,0
 2034-GDRCN , Female ,2,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $90.40 , $168.20 ,1
 4654-DLAMQ , Female ,64,1,0, Fiber optic ,1,1, One year , Bank transfer (automatic) , $97.00 ," $6,430.90 ",0
 0513-RBGPE , Male ,37,1,1, DSL ,1,1, Two year , Credit card (automatic) , $62.80 ," $2,278.75 ",0
 5160-UXJED , Male ,17,1,0, DSL ,0,0, One year , Mailed check , $44.60 , $681.40 ,0
 4115-NZRKS , Female ,7,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $89.15 , $574.35 ,0
 0219-YTZUE , Male ,4,1,1, Fiber optic ,0,1, Month-to-month , Bank transfer (automatic) , $84.80 , $371.90 ,1
 4572-DVCGN , Female ,10,1,0, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $80.25 , $846.00 ,1
 3351-NGXYI , Female ,16,1,1, DSL ,1,0, Month-to-month , Electronic check , $54.10 , $889.00 ,0
 8984-EYLLL , Male ,64,1,1, Fiber optic ,0,0, Two year , Electronic check , $105.25 ," $6,823.40 ",0
 9833-TGFHX , Male ,42,1,1, Fiber optic ,1,0, One year , Electronic check , $97.10 ," $4,016.75 ",0
 5229-DTFYB , Female ,41,1,0, Fiber optic ,0,0, Two year , Bank transfer (automatic) , $98.80 ," $3,959.15 ",0
 0104-PPXDV , Male ,58,1,0, DSL ,0,1, One year , Credit card (automatic) , $50.30 ," $2,878.55 ",0
 3583-KRKMD , Male ,18,1,0, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $75.90 ," $1,373.05 ",0
 1010-DIAUQ , Male ,5,1,0, Fiber optic ,0,1, Month-to-month , Bank transfer (automatic) , $96.50 , $492.55 ,1
 9069-LGEUL , Male ,23,1,0, DSL ,1,0, Month-to-month , Bank transfer (automatic) , $59.95 ," $1,406.00 ",0
 9571-EDEBV , Male ,71,1,1, Fiber optic ,0,1, One year , Credit card (automatic) , $98.65 ," $6,962.85 ",0
 3520-FJGCV , Male ,72,1,1, Fiber optic ,1,1, Two year , Credit card (automatic) , $112.60 ," $8,126.65 ",0
 0259-GBZSH , Male ,2,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $85.65 , $181.50 ,1
 2805-EDJPQ , Female ,56,1,1, Fiber optic ,0,1, One year , Credit card (automatic) , $99.75 ," $5,608.40 ",0
 6862-CQUMB , Male ,37,1,0, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $96.10 ," $3,646.80 ",0
 7156-MXBJE , Female ,43,1,1, DSL ,0,1, One year , Credit card (automatic) , $85.10 ," $3,662.25 ",0
 9601-BRXPO , Female ,25,1,1, Fiber optic ,0,1, Month-to-month , Bank transfer (automatic) , $104.95 ," $2,566.50 ",1
 2863-IMQDR , Female ,61,1,1, DSL ,1,1, Two year , Electronic check , $89.65 ," $5,308.70 ",0
 5686-CMAWK , Male ,17,1,1, Fiber optic ,0,1, One year , Electronic check , $86.75 ," $1,410.25 ",0
 5651-CRHKQ , Female ,41,1,0, Fiber optic ,0,1, One year , Bank transfer (automatic) , $86.20 ," $3,339.05 ",0
 6905-NIQIN , Male ,1,1,0, DSL ,0,0, Month-to-month , Mailed check , $50.65 , $50.65 ,1
 5167-ZFFMM , Male ,1,1,1, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $90.85 , $90.85 ,1
 6583-SZVGP , Male ,48,1,1, Fiber optic ,0,1, Two year , Bank transfer (automatic) , $108.10 ," $5,067.45 ",0
 0533-BNWKF , Female ,55,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $85.45 ," $4,874.70 ",1
 8782-LKFPK , Male ,44,1,1, Fiber optic ,0,1, Month-to-month , Mailed check , $90.40 ," $4,063.00 ",0
 5522-JBWMO , Male ,1,1,0, DSL ,0,0, Month-to-month , Electronic check , $44.00 , $44.00 ,0
 3597-MVHJT , Female ,27,1,1, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $95.60 ," $2,595.25 ",0
 9774-NRNAU , Male ,27,1,1, DSL ,0,1, Month-to-month , Bank transfer (automatic) , $84.80 ," $2,309.55 ",0
 0224-RLWWD , Female ,2,1,0, DSL ,0,0, Month-to-month , Electronic check , $44.30 , $89.30 ,0
 3951-NJCVI , Female ,42,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $95.05 ," $3,944.50 ",0
 2977-CEBSX , Female ,66,1,1, DSL ,1,1, Two year , Credit card (automatic) , $90.05 ," $5,965.95 ",0
 0177-PXBAT , Male ,33,1,1, Fiber optic ,1,1, Month-to-month , Bank transfer (automatic) , $109.90 ," $3,694.70 ",0
 6599-CEBNN , Female ,34,1,0, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $73.95 ," $2,524.45 ",1
 0979-PHULV , Male ,69,1,1, Fiber optic ,0,1, Month-to-month , Credit card (automatic) , $99.45 ," $7,007.60 ",1
 3067-SVMTC , Female ,68,1,0, DSL ,1,0, One year , Bank transfer (automatic) , $55.90 ," $3,848.80 ",0
 4742-DRORA , Male ,60,1,1, Fiber optic ,1,1, One year , Bank transfer (automatic) , $95.40 ," $5,812.00 ",0
 0111-KLBQG , Male ,32,1,0, Fiber optic ,0,0, Month-to-month , Mailed check , $93.95 ," $2,861.45 ",0
 0334-GDDSO , Male ,3,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $81.35 , $233.70 ,1
 5233-AOZUF , Female ,29,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $74.95 ," $2,149.05 ",0
 5973-EJGDP , Male ,51,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $87.35 ," $4,473.00 ",0
 1996-DBMUS , Female ,48,1,0, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $70.65 ," $3,545.05 ",0
 7916-VCCPB , Female ,16,1,0, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $73.25 ," $1,195.75 ",0
 4686-GEFRM , Male ,70,1,1, Fiber optic ,0,1, Two year , Bank transfer (automatic) , $98.70 ," $6,858.90 ",0
 0578-SKVMF , Female ,22,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $83.30 ," $1,845.90 ",1
 5564-NEMQO , Female ,1,1,0, Fiber optic ,0,1, Month-to-month , Bank transfer (automatic) , $75.30 , $75.30 ,1
 5605-IYGFG , Female ,7,1,0, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $69.85 , $515.45 ,0
 7663-ZTEGJ , Male ,29,1,1, Fiber optic ,0,1, One year , Credit card (automatic) , $100.55 ," $2,830.45 ",0
 2055-SIFSS , Female ,55,1,1, DSL ,0,0, Month-to-month , Bank transfer (automatic) , $51.65 ," $2,838.55 ",0
 2806-MLNTI , Male ,52,1,1, Fiber optic ,0,1, One year , Bank transfer (automatic) , $105.10 ," $5,376.40 ",0
 8734-DKSTZ , Female ,10,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $85.95 , $858.60 ,0
 4360-PNRQB , Male ,18,1,1, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $75.60 ," $1,395.05 ",0
 6152-ONASV , Female ,68,1,1, DSL ,1,0, One year , Bank transfer (automatic) , $58.25 ," $3,975.70 ",0
 2181-UAESM , Male ,2,1,0, DSL ,1,1, Month-to-month , Electronic check , $53.45 , $119.50 ,0
 2957-LOLHO , Male ,12,1,0, DSL ,0,0, Month-to-month , Bank transfer (automatic) , $45.40 , $518.90 ,1
 4376-KFVRS , Male ,72,1,1, Fiber optic ,1,1, Two year , Credit card (automatic) , $114.05 ," $8,468.20 ",0
 5886-VLQVU , Male ,35,1,1, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $89.85 ," $3,161.20 ",0
 3577-AMVUX , Male ,1,1,0, DSL ,0,1, Month-to-month , Mailed check , $55.05 , $55.05 ,0
 0771-WLCLA , Female ,16,1,1, Fiber optic ,1,1, Month-to-month , Electronic check , $112.95 ," $1,882.55 ",0
 5628-RKIFK , Female ,49,1,1, Fiber optic ,1,0, Month-to-month , Credit card (automatic) , $101.55 ," $5,070.40 ",0
 0206-TBWLC , Female ,54,1,1, Fiber optic ,1,1, One year , Mailed check , $114.65 ," $6,049.50 ",0
 2937-FTHUR , Female ,18,1,1, DSL ,1,0, Month-to-month , Electronic check , $64.80 ," $1,166.70 ",0
 1910-FMXJM , Female ,36,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $80.40 ," $2,937.65 ",0
 7752-XUSCI , Female ,60,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $105.90 ," $6,396.45 ",1
 4110-PFEUZ , Female ,1,1,0, Fiber optic ,0,0, Month-to-month , Mailed check , $69.55 , $69.55 ,1
 5168-MSWXT , Male ,8,1,0, Fiber optic ,0,1, Month-to-month , Electronic check , $94.75 , $759.55 ,0
 1090-ESELR , Male ,72,1,0, Fiber optic ,1,0, Two year , Bank transfer (automatic) , $105.50 ," $7,611.55 ",0
 5760-WRAHC , Female ,22,1,0, DSL ,1,1, Month-to-month , Mailed check , $69.75 ," $1,545.40 ",0
 0256-LTHVJ , Female ,28,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $81.05 ," $2,227.10 ",1
 8313-NDOIA , Female ,24,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $104.15 ," $2,494.65 ",0
 5149-CUZUJ , Male ,28,1,0, Fiber optic ,0,1, One year , Bank transfer (automatic) , $92.90 ," $2,768.35 ",0
 0942-KOWSM , Female ,30,1,0, DSL ,0,1, Two year , Bank transfer (automatic) , $80.80 ," $2,369.30 ",0
 1452-VOQCH , Male ,1,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $75.10 , $75.10 ,0
 6614-VBEGU , Female ,24,1,0, DSL ,0,0, Month-to-month , Bank transfer (automatic) , $69.45 ," $1,614.05 ",0
 0880-TKATG , Male ,4,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $101.15 , $385.90 ,1
 3811-VBYBZ , Male ,7,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $99.80 , $673.25 ,1
 1480-BKXGA , Male ,72,1,1, Fiber optic ,1,1, Two year , Bank transfer (automatic) , $116.05 ," $8,404.90 ",0
 9076-AXYIK , Male ,64,1,1, Fiber optic ,0,1, Two year , Electronic check , $102.10 ," $6,538.45 ",0
 5968-XQIVE , Male ,72,1,1, Fiber optic ,0,0, One year , Electronic check , $89.70 ," $6,588.95 ",0
 4640-UHDOS , Female ,13,1,0, DSL ,0,0, Month-to-month , Electronic check , $55.95 , $734.35 ,1
 3583-EKAPL , Male ,1,1,0, DSL ,0,0, Month-to-month , Electronic check , $55.00 , $55.00 ,1
 1304-BCCFO , Male ,9,1,0, DSL ,0,1, Month-to-month , Mailed check , $70.05 , $564.40 ,0
 4104-PVRPS , Male ,24,1,0, DSL ,1,0, Month-to-month , Mailed check , $53.60 ," $1,315.35 ",0
 9399-APLBT , Female ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $74.70 , $74.70 ,1
 2359-KMGLI , Male ,24,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $80.25 ," $1,861.50 ",1
 3780-DDGSE , Male ,35,1,0, DSL ,0,0, Month-to-month , Electronic check , $76.05 ," $2,747.20 ",0
 4431-EDMIQ , Female ,7,1,0, DSL ,1,1, Month-to-month , Electronic check , $75.70 , $554.05 ,0
 0306-JAELE , Male ,5,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $96.10 , $453.40 ,1
 6227-HWPWX , Female ,15,1,0, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $69.00 , $994.80 ,1
 4612-SSVHJ , Female ,20,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $81.45 ," $1,671.60 ",0
 5168-MQQCA , Female ,72,1,1, Fiber optic ,0,1, One year , Bank transfer (automatic) , $108.50 ," $8,003.80 ",0
 5949-XIKAE , Female ,8,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $83.55 , $680.05 ,1
 7971-HLVXI , Male ,72,1,1, Fiber optic ,0,0, Two year , Credit card (automatic) , $84.50 ," $6,130.85 ",0
 9094-AZPHK , Female ,15,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $100.15 ," $1,415.00 ",0
 3649-JPUGY , Male ,72,1,1, DSL ,0,1, Two year , Bank transfer (automatic) , $88.60 ," $6,201.95 ",0
 8372-JUXUI , Male ,1,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $74.35 , $74.35 ,1
 3552-CTCYF , Male ,63,1,1, Fiber optic ,0,1, Two year , Bank transfer (automatic) , $104.80 ," $6,597.25 ",0
 6778-YSNIH , Female ,2,1,0, DSL ,0,0, Month-to-month , Electronic check , $59.00 , $114.15 ,0
 0388-EOPEX , Female ,2,1,0, Fiber optic ,1,0, Month-to-month , Electronic check , $74.40 , $139.40 ,1
 5756-OZRIO , Male ,61,1,1, DSL ,0,0, One year , Bank transfer (automatic) , $64.05 ," $3,902.60 ",0
 4134-BSXLX , Male ,28,1,0, DSL ,1,0, Month-to-month , Mailed check , $60.90 ," $1,785.65 ",0
 7783-YKGDV , Female ,12,1,1, Fiber optic ,1,1, Month-to-month , Bank transfer (automatic) , $99.70 ," $1,238.45 ",1
 4374-YMUSQ , Male ,34,1,1, Fiber optic ,1,1, One year , Credit card (automatic) , $116.25 ," $3,899.05 ",0
 4513-CXYIX , Female ,71,1,1, Fiber optic ,1,0, Two year , Credit card (automatic) , $80.70 ," $5,676.00 ",0
 3957-HHLMR , Female ,70,1,1, DSL ,1,0, One year , Bank transfer (automatic) , $65.20 ," $4,543.15 ",0
 7803-XOCCZ , Female ,52,1,0, Fiber optic ,1,1, Month-to-month , Bank transfer (automatic) , $84.05 ," $4,326.80 ",0
 5736-YEJAX , Male ,69,1,1, DSL ,1,1, Two year , Credit card (automatic) , $79.45 ," $5,502.55 ",0
 5609-CEBID , Female ,20,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $94.10 ," $1,782.40 ",1
 8981-FJGLA , Male ,11,1,1, Fiber optic ,0,1, Month-to-month , Mailed check , $78.00 , $851.80 ,0
 7218-HKQFK , Male ,2,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $94.20 , $167.50 ,1
 4636-QRJKY , Female ,6,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $80.50 , $502.85 ,1
 4332-MUOEZ , Male ,20,1,0, Fiber optic ,1,1, One year , Credit card (automatic) , $94.30 ," $1,818.30 ",0
 8535-SFUTN , Male ,61,1,1, Fiber optic ,1,1, Month-to-month , Electronic check , $106.45 ," $6,300.15 ",0
 5956-VKDTT , Female ,5,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $74.35 , $334.80 ,1
 8677-HDZEE , Female ,56,1,1, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $105.45 ," $5,916.95 ",0
 2475-MROZF , Male ,30,1,1, Fiber optic ,1,1, Month-to-month , Credit card (automatic) , $95.00 ," $2,852.40 ",0
 9412-GHEEC , Male ,40,1,1, Fiber optic ,0,1, Month-to-month , Bank transfer (automatic) , $104.80 ," $4,131.95 ",1
 3482-ABPKK , Female ,28,1,0, DSL ,1,0, One year , Mailed check , $54.30 ," $1,546.30 ",0
 6705-LXORM , Female ,5,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $70.05 , $302.60 ,0
 0257-ZESQC , Female ,27,1,0, Fiber optic ,1,0, Month-to-month , Bank transfer (automatic) , $75.20 ," $1,929.35 ",1
 5174-ITUMV , Male ,67,1,1, Fiber optic ,0,1, One year , Electronic check , $105.40 ," $6,989.45 ",0
 4109-CYRBD , Male ,29,1,1, DSL ,0,0, Month-to-month , Electronic check , $51.60 ," $1,442.00 ",0
 0913-XWSCN , Male ,55,1,1, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $85.50 ," $4,713.40 ",0
 6825-UYPFK , Female ,23,1,1, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $75.60 ," $1,758.60 ",1
 8397-MVTAZ , Male ,34,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $100.05 ," $3,480.00 ",1
 0750-EBAIU , Male ,52,1,0, Fiber optic ,1,1, One year , Electronic check , $91.25 ," $4,738.30 ",0
 8606-CIQUL , Male ,72,1,1, Fiber optic ,1,1, Two year , Credit card (automatic) , $115.75 ," $8,399.15 ",0
 3571-DPYUH , Male ,58,1,1, Fiber optic ,0,0, One year , Credit card (automatic) , $94.70 ," $5,430.35 ",0
 0356-OBMAC , Female ,56,1,1, Fiber optic ,0,1, Two year , Bank transfer (automatic) , $99.90 ," $5,706.30 ",0
 4234-XTNEA , Male ,2,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $79.95 , $174.45 ,0
 1297-VQDRP , Male ,68,1,1, Fiber optic ,0,1, One year , Credit card (automatic) , $107.15 ," $7,379.80 ",0
 9282-IZGQK , Female ,1,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $85.00 , $85.00 ,1
 5348-CAGXB , Male ,12,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $89.55 ," $1,021.75 ",0
 0621-HJWXJ , Female ,63,1,1, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $81.55 ," $5,029.05 ",0
 5844-QVTAT , Female ,33,1,0, DSL ,1,1, One year , Mailed check , $58.45 ," $1,955.40 ",0
 8905-IAZPF , Female ,69,1,0, Fiber optic ,0,0, One year , Credit card (automatic) , $95.65 ," $6,744.20 ",0
 5394-MEITZ , Female ,60,1,0, DSL ,0,1, Two year , Bank transfer (automatic) , $80.60 ," $4,946.70 ",0
 6859-QNXIQ , Female ,72,1,1, Fiber optic ,1,1, Two year , Bank transfer (automatic) , $113.10 ," $8,248.50 ",0
 2782-LFZVW , Female ,11,1,1, DSL ,0,0, Month-to-month , Mailed check , $58.95 , $601.60 ,0
 1342-JPNKI , Male ,10,1,1, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $86.05 , $834.10 ,1
 7129-AZJDE , Male ,34,1,0, Fiber optic ,0,0, One year , Bank transfer (automatic) , $78.95 ," $2,647.20 ",0
 6986-IJDHX , Male ,39,1,0, Fiber optic ,0,0, Month-to-month , Mailed check , $86.30 ," $3,266.00 ",1
 2560-PPCHE , Female ,65,1,1, Fiber optic ,0,0, One year , Bank transfer (automatic) , $105.05 ," $6,744.25 ",0
 4676-MQUEA , Male ,50,1,1, Fiber optic ,1,1, One year , Bank transfer (automatic) , $101.90 ," $5,265.50 ",0
 3580-HYCSP , Male ,72,1,1, Fiber optic ,1,1, Two year , Bank transfer (automatic) , $110.30 ," $7,966.90 ",0
 1352-HNSAW , Female ,72,1,1, Fiber optic ,1,1, Two year , Bank transfer (automatic) , $115.60 ," $8,220.40 ",0
 5301-GAUUY , Male ,32,1,1, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $80.35 ," $2,596.15 ",1
 5791-KAJFD , Female ,56,1,1, DSL ,1,1, One year , Bank transfer (automatic) , $68.75 ," $3,808.00 ",0
 1154-HYWWO , Male ,38,1,0, DSL ,1,0, One year , Mailed check , $70.60 ," $2,708.20 ",0
 2501-XWWTZ , Male ,11,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $70.20 , $760.05 ,0
 3716-UVSPD , Male ,1,1,0, DSL ,0,0, Month-to-month , Electronic check , $49.30 , $49.30 ,0
 6815-ABQFQ , Male ,56,1,1, Fiber optic ,0,0, One year , Electronic check , $107.25 ," $6,033.30 ",0
 3701-SFMUH , Male ,7,1,0, DSL ,1,0, Month-to-month , Credit card (automatic) , $69.70 , $516.15 ,0
 6103-LIANB , Male ,59,1,1, Fiber optic ,0,1, Two year , Credit card (automatic) , $99.50 ," $5,861.75 ",0
 7319-VENRZ , Male ,7,1,0, DSL ,0,1, Month-to-month , Bank transfer (automatic) , $64.30 , $445.95 ,0
 5846-NEQVZ , Male ,71,1,0, DSL ,1,1, Two year , Credit card (automatic) , $70.85 ," $4,973.40 ",0
 6967-QIQRV , Male ,15,1,0, Fiber optic ,1,0, One year , Electronic check , $101.90 ," $1,667.25 ",0
 5781-RFZRP , Male ,71,1,1, DSL ,1,0, Two year , Credit card (automatic) , $73.50 ," $5,357.75 ",0
 0939-YAPAF , Female ,35,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $100.25 ," $3,527.60 ",1
 7025-WCBNE , Male ,47,1,1, DSL ,0,0, Two year , Bank transfer (automatic) , $59.60 ," $2,754.00 ",0
 5756-JYOJT , Female ,11,1,0, DSL ,0,1, One year , Credit card (automatic) , $64.90 , $697.25 ,0
 4710-FDUIZ , Male ,56,1,1, Fiber optic ,0,0, One year , Credit card (automatic) , $100.30 ," $5,614.45 ",1
 6030-REHUX , Female ,28,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $110.85 ," $3,204.40 ",0
 9548-LIGTA , Male ,61,1,0, DSL ,1,0, Two year , Mailed check , $81.05 ," $4,747.65 ",0
 5150-LJNSR , Male ,31,1,1, Fiber optic ,1,1, One year , Bank transfer (automatic) , $98.05 ," $3,082.10 ",0
 8270-RKSAP , Male ,9,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $70.50 , $597.90 ,0
 6522-YRBXD , Male ,35,1,1, Fiber optic ,1,0, Month-to-month , Electronic check , $94.55 ," $3,365.40 ",0
 3627-FHKBK , Female ,1,1,0, Fiber optic ,1,0, Month-to-month , Mailed check , $75.30 , $75.30 ,1
 2865-TCHJW , Female ,4,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $89.20 , $346.20 ,1
 5192-EBGOV , Female ,1,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $85.70 , $85.70 ,1
 4568-KNYWR , Male ,52,1,0, DSL ,1,0, Two year , Credit card (automatic) , $63.25 ," $3,342.45 ",0
 0742-LAFQK , Male ,72,1,1, Fiber optic ,1,1, Two year , Electronic check , $99.15 ," $7,422.10 ",0
 0795-LAFGP , Male ,71,1,1, DSL ,1,1, Two year , Electronic check , $90.40 ," $6,668.05 ",0
 0619-OLYUR , Male ,72,1,1, Fiber optic ,1,1, Two year , Credit card (automatic) , $111.90 ," $8,071.05 ",0
 0459-SPZHJ , Male ,63,1,1, DSL ,1,1, Two year , Credit card (automatic) , $83.50 ," $5,435.00 ",0
 0215-BQKGS , Male ,30,1,0, Fiber optic ,1,1, Month-to-month , Credit card (automatic) , $84.30 ," $2,438.60 ",0
 9244-ZVAPM , Male ,1,1,0, DSL ,0,0, Month-to-month , Mailed check , $45.60 , $45.60 ,0
 0719-SYFRB , Female ,12,1,1, DSL ,1,1, Month-to-month , Mailed check , $61.65 , $713.75 ,1
 5172-MIGPM , Male ,4,1,1, DSL ,0,0, Month-to-month , Mailed check , $65.55 , $237.20 ,0
 1710-RCXUS , Male ,51,1,1, Fiber optic ,0,0, One year , Credit card (automatic) , $90.35 ," $4,614.55 ",0
 5839-SUYVZ , Male ,16,1,0, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $74.55 ," $1,170.50 ",0
 1096-ADRUX , Female ,66,1,1, Fiber optic ,0,0, One year , Bank transfer (automatic) , $74.25 ," $4,859.25 ",0
 2001-MCUUW , Male ,46,1,1, Fiber optic ,0,1, Two year , Electronic check , $108.65 ," $4,903.20 ",0
 2731-GJRDG , Female ,32,1,1, Fiber optic ,1,1, One year , Bank transfer (automatic) , $109.55 ," $3,608.00 ",0
 4723-BEGSG , Male ,72,1,1, DSL ,1,1, Two year , Credit card (automatic) , $86.65 ," $6,094.25 ",0
 6516-NKQBO , Male ,38,1,0, DSL ,1,1, Two year , Credit card (automatic) , $81.00 ," $3,084.90 ",0
